candidate_id,epoch_label,requested_filter,productFilename,dataURI,status
1140578,early,F277W,jw01727071001_02101_00001_nrcblong_cal.fits,mast:JWST/product/jw01727071001_02101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,early,F277W,jw01727071001_02101_00002_nrcalong_cal.fits,mast:JWST/product/jw01727071001_02101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,early,F277W,jw01727071001_02101_00002_nrcblong_cal.fits,mast:JWST/product/jw01727071001_02101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,early,F277W,jw01727071001_02101_00001_nrcalong_cal.fits,mast:JWST/product/jw01727071001_02101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00003_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00003_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00004_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00004_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00002_nrcalong_cal.fits,mast:JWST/product/jw01727165001_02101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00001_nrcalong_cal.fits,mast:JWST/product/jw01727165001_02101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00002_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00001_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00004_nrcalong_cal.fits,mast:JWST/product/jw01727165001_02101_00004_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
1140578,late,F277W,jw01727165001_02101_00003_nrcalong_cal.fits,mast:JWST/product/jw01727165001_02101_00003_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
